Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","072","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.08","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","076","Brésil","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","13787480.28","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","076","Brésil","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5155.95","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","076","Brésil","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3899502.96","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","076","Brésil","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","194.55","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","076","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","14.37","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","100","Bulgarie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","86900","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","100","Bulgarie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","88295.71","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","100","Bulgarie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20773.82","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","100","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","63.47","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","100","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.58","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","854","Burkina Faso","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","198000","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","854","Burkina Faso","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","111.45","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","854","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","31.68","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","854","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.19","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","108","Burundi","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","6653.19","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","108","Burundi","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","28.36","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","108","Burundi","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","0.25","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","108","Burundi","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","1.88","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","108","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.19","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","132","Cabo Verde","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","756.16","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","132","Cabo Verde","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","13040","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","132","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","56.93","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","132","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","5.74","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","116","Cambodge","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","16862.77","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","116","Cambodge","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","15733.09","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","116","Cambodge","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","22.01","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","116","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","6.49","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","116","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.65","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","120","Cameroun","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","85298.43","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","120","Cameroun","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2131.8","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","120","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","11.01","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","120","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.11","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","124","Canada","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1304676","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","124","Canada","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","156234.3","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","124","Canada","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","91339.55","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","124","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","144.94","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","124","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","12.51","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","152","Chili","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","695709","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","152","Chili","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","115239.64","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","152","Chili","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","129299.18","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","152","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","141.21","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","152","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","10.43","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","159","Chine","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","15823712.95","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","159","Chine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2254175.54","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","159","Chine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","247604.91","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","159","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","37.91","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","159","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.82","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","344","Chine - RAS de Hong-Kong","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","19651.08","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","344","Chine - RAS de Hong-Kong","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","451454.48","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","344","Chine - RAS de Hong-Kong","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","83118.18","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","344","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","151.04","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","344","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","15.23","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","446","Chine - RAS de Macao","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3244.28","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","446","Chine - RAS de Macao","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","23652.41","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","446","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","123.01","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","446","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","12.4","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","156","Chine, continentale","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","15143887.26","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","156","Chine, continentale","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1527147.83","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","156","Chine, continentale","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","161082.89","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","156","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","35.84","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","156","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.61","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","158","Chine, Taiwan Province de","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","656930.34","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","158","Chine, Taiwan Province de","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","251920.82","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","158","Chine, Taiwan Province de","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3403.84","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","158","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","124.69","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","158","Chine, Taiwan Province de","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","12.57","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","196","Chypre","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","26530","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","196","Chypre","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","8783.56","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","196","Chypre","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","802.9","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","196","Chypre","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","87.36","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","196","Chypre","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","8.94","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","170","Colombie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1619784","A","Chiffre officiel"
